The effect of volume, ventilation and overheating of bee colonies on the construction of swarming queen cups and cells	1. 1. Experiments were carried out during two swarming seasons to study the effects of increased hive volume and ventilation, as well as that of colony overheating on the construction of swarming queen cups and cells, issuing of swarms and honey yields. 2. 2. Queen cups were constructed by all colonies, but their number varied from one year to another. Only one cup, out of 10 or 20, was transformed to a swarming queen cell. 3. 3. Fewer queen cups were transformed to queen cells by colonies maintained inside large-volume hives (low population density) than by congested colonies. 4. 4. Increased hive volume and ventilation exerted an inhibitory effect on the construction of swarming queen cups, cells and on issuing of swarms. 5. 5. Overheating of congested bee colonies significantly affected the early construction of swarming queen cups, cells and their swarming. 6. 6. Although, non-significant at P < 0.05, the honey yields obtained from colonies in high-volume, ventilated hives, were higher than those from control colonies. © 1980.			1980-01-01
Activity of β-Galactosidase in the Midgut of the Honeybee	The presence of β-galactosidase in the honeybee is reported here for the first time: activity was found in midgut homogenates of the adult worker. When lactose was used as the substrate, honeybee β-galactosidase at 37°C was most active at pH 4·0–5·0, when hydrolysis of lactose was completed in 60 min. The gut β-galactosidase showed a temperature optimum of 37°C, and was not stable at room temperature. The β-galactosidase had a Km constant at 24 mM. The significance of the low activity of bee β-galactosidase in relation to the natural diets of honeybees is discussed. © 1980 International Bee Research Association.			1980-01-01
Bee virus Y	Bee virus Y (BVY), isolated from dead adult honey bees (Apis mallifera) collected in the field, is a commonly occurring serotype of bee virus X (BVX) in Great Britain. The viruses are very similar physically, although BVY aggregates in low salt concentrations and its single protein has a slightly lower mol. wt. than that of BVX. The viruses form separate bands when centrifuged to equilibrium in CsCl.		virus protein, arthropod, honeybee, insect virus, virus isolation, Apinae, Apis, Apis mellifera, Apoidea, Arthropoda, Insecta	1980-01-01
Development of the endoplasmic reticulam during human spermatogenesis	Human primary spermatocytes show a special development of the endoplasmic reticulum (ER). During the leptotene-zygotene stages a cisterna of ER surrounds a third or half of the nucleus closely associated with the nuclear envelope and connected with it. In the following stages of the first meiotic prophase, stacks of these cisternae appear closely related to the nucleus and show connections with other cytoplasmic cisternae which are free in the cytoplasm. In the secondary spermatocytes and spermatids, the number of ER cisternae joined to the nucleus decreases; in contrast, the number of free ER cisternae increases. Another peculiar differentiation of the ER, such as the annulate lamellae (AL), appears in the late stages of the first meiotic prophase in relation with the nuclear envelope. AL are conspicuous in secondary spermatocytes and spermatids. In spermatids, AL appear either joined to the nucleus or free in the cytoplasm, in close proximity to the Golgi complex. Finally, AL and other membranes of the ER are released in the cytoplasmic droplets of the maturing spermatids. © 1980 S. Karger AG, Basel.			1980-01-01
Pollination of the rain-forest tree Syzygium tierneyanum (Myrtaceae) at Kuranda, Northern Queensland	The identity, abundance and foraging behaviour of pollinators of the self-compatible, mass-flowering Syzygium tierneyanum were investigated. Forty-five species of nectarivorous animals were recorded. Diurnal visitors included seven bird, nine butterfly. four moth (including two hawkmoth), two bee, two ant, one wasp, three blowfly, one fruit fly, two beetle and one weevil species. while nocturnal visitors included one bat and 12 moth (including three hawkmoth) species. Floral dimensions were such that only the vertebrate and larger insect species regularly contacted anthers and stigmas while foraging. Of these groups the feral honey bee (Apis mellifera) was the most common flowet visitor. Honeyeaters and hawkmoths appeared to be the most important native pollinators; they were abundant in the study area and visited numerous flowers (50-250) in quick succession (1-3 s per flower) on each foraging bout. The only major differences in foraging times observed in the pollinator array were between diurnal, diurnal and crepuscular, and nocturnal floral visitors. Spatial partitioning of the nectar resource was limited to one instance of territoriality involving a Macleay’s honeyeater (Meliphaga rnacleayana) on a densely flowering branch prior to peak blooming time, occasional aggressive chases by honeyeaters, and a division of foraging modes into rapid, erratic flights of 0.5-4 m between flowers (hawkmoths) as against nearest-flower movements (all other groups). This lack of major spatial partitioning may have been due to the mass flowering of S. tierneyanum and the resultant superabundance of nectar. The vast majority (c. 99.95%) of interflower movements observed in foraging bouts of birds (and of hawkmoths) were within the same plant. This suggests that most seeds of S. tierneyanum may be derived from self-pollination. © 1980 CSIRO. All rights resereved.			1980-01-01
Amplification of the classical complement pathway by the venom of the Mojave rattlesnake (Crotalus scutulatus scutulatus)	The lytic attack of human red blood cells by complement was enhanced by the venom of the Mojave rattlesnake (Crotalus scutulatus scutulatus). Lysis, however, of sheep red blood cells by complement was not enhanced by this venom. Western diamondback rattlesnake (Crotalus atrox) venom was anticomplementary. Enhanced lysis of human red blood cells by Mojave venom required that the red blood cells be sensitized with antibodies and that the complement system be intact. Heat inactivation of complement (56°C, 30 min) prevented lysis of red blood cells. Moreover, heating of the Mojave venom (66°C, 60 min) prevented enhanced lysis. Lytic enhancement was time, dose and temperature dependent. It is postulated that membrane active venom components enhance the efficiency of the complete complement cascade for red blood cell lysis to occur, because venom increased the lytic reaction rate. © 1980.		complement, snake venom, blood and hemopoietic system, complement activation, dose time effect relation, drug response, hemolysis, human cell, in vitro study, normal human, Animal, Complement Activation, Complement Pathway, Classical, Crotalid Venoms, Erythrocytes, Guinea Pigs, Heat, Hemolysis, Human, In Vitro, Sheep, Support, U.S. Gov't, P.H.S.	1980-01-01
The process of differentiation during spermatogenesis in bees (Hymenoptera, apidae)	The structural changes during spermatogenesis were studied on developing spermatogonia in drone testes of seven species of bees including the honeybee Apis mellifera and six other stingless bees. In view of the uniqueness of the spermatogenic process in the honeybee haploid drone this study was made in order to compare the events characteristic of spermatogenesis in other bees. Based on the results obtained we conclude that usually the primary spermatocytes undergo an abortive first meiotic division and further an unequal division of the secondary -spermatocyte. This mechanism in associated to the formation of centriolar blebs. The main difference observed is concerned with the premeiotic cell division (4 in Apis and 5 ones in other bees). The poliploidy seems to have no effect on the chromosome distribution in meiotic cells even if occurs the pairing of the homologous. Very few interespecific variations during spermatid differentiation were confirmed. © 1980 Taylor & Francis Group, LLC.			1980-01-01
In vitro N-Acetylation of biogenic amines by tissues of the european corn borer, Ostrinia nubilalis Hübner	[14C]-N-Acetyltryptamine was the major product of tryptamine metabolism using whole larval European corn borer (Ostrinia nubilalis) (Hübner) homogenates, as well as homogenates of corn borer brain, suboesophageal ganglion, nervecord, gut, Malpighian tubule, fat body and carcass, with either [14C]-tryptamine or [14C]-acetyl CoA as the labelled substrate. Indoleacetic acid and indoleacetaldehyde, the products of tryptamine metabolism by monoamine oxidase (MAO), were barely detectable, indicating that tryptamine metabolism in both neural and non-neural larval corn borer tissues is catalyzed predominantly by an arylamine acetyltransferase (AAT) rather than MAO. The highest specific activity of AAT was found in brain homogenates, although the highest activities per insect equivalent of tissue were found in carcass and fat body homogenates. The AAT activity in brain and carcass homogenates towards eight indolealkylamines and phenylethylamines showed clear differences in substrate specificity, particularly in the preference found in carcass but not brain homogenates for β-hydroxylated phenylethylamines over unsubstituted analogues. These results suggest that neural AAT may be a different enzyme than that found in non-neural tissues. © 1980.			1980-01-01
Zum Meidenlernen ungenießbarer Beute bei Vögeln: Der Einfluß der Faktoren Umlernen, neue Alternativbeute und Ähnlichkeit der Alternativbeute	The process of learning to avoid an unpalatable insect was investigated in 35 caged starlings (Sturnus vulgaris). Following a 2 × 2 × 2 design three factors were examined: relearning—an insect palatable at first is later on made unpalatable, new alternative prey, and similarity of appearance of alternative prey. The learning process was delayed by each of them, whereby the effect of the third factor was much stronger than those of the first and second ones. The effects are combined by multiplication rather than by arithmetic summation. Under difficult learning conditions some birds ceased to operate the insect feeder used. From a comparison of experimental and field conditions it is concluded that in the field birds learn to avoid unpalatable insects rather quickly. The significance of the results for Batesian mimicry is discussed. In Käfigversuchen wurde geprüft, wie Stare (Sturnus vulgaris) unter verschiedenen Bedingungen ein vergälltes Insekt meiden lernen. Dabei wurde der Einfluß folgender Faktoren auf den Lernvorgang untersucht: a) Umlernen: ein vorher unvergälltes Insekt ist im Lernversuch vergällt; b) neue Alternativbeute: das neben dem vergällten gebotene Insekt ist für den Vogel neu; c) Ähnlichkeit der Alternativbeute: das vergällte und das unvergällte Insekt des Lernversuchs sind einander ähnlich. Aus den drei Faktoren, die jeweils entweder wirksam oder nicht wirksam waren, ergaben sich durch Kombination 8 verschiedene Versuchsbedingungen (Versuchsplan drei Faktoren in zwei Stufen), die an je einer Gruppe von 4 oder 5, insgesamt an 35 Staren getestet wurden. Alle Vt erhielten dasselbe vergällte Insekt; die einzelnen Gruppen unterschieden sich nur durch die Alternativbeute im Lernversuch und/oder die vor dem Lernversuch gebotenen Insekten. War keiner der Faktoren wirksam, so lernten die Vt sehr rasch, das vergällte Insekt abzulehnen, d. h. schon nach einer Sitzung in mehr als 90% der Fälle. Demgegenüber verzögerte der Faktor Umlernen den Lernvorgang und verursachte ein etwas niedrigeres Meideniveau (6.—10. Sitzung: 83%). Der Faktor neue Alternativbeute bewirkte zwar, daß die Vt in der 1. Sitzung schon 43% der vergällten Insekten mieden, führte aber zu einem noch niedrigeren Meideniveau (72%). Die Kombination beider Faktoren hatte wohl eine weitere Verzögerung des Lernvorgangs, aber keine weitere Absenkung des Meideniveaus (73%) zur Folge. Bei dem Faktor Ähnlichkeit der Alternativbeute mieden die Vt erst spät, d. h. nach sechs Sitzungen, durchschnittlich mehr als 50% der vergällten Beute. Kam zu diesem Faktor noch Umlernen hinzu, so wurde die 50%‐Marke erst nach sieben Sitzungen überschritten. Waren die Faktoren Ähnlichkeit und neue Alternativbeute kombiniert, so hatten die Vt Schwierigkeiten mit der gestellten Aufgabe: Alle lehnten nach anfänglichem Probieren nicht nur den vergällten, sondern auch den unvergällten Insektentyp ab. Nur zwei lernten später, den unvergällten zu fressen, die übrigen drei verloren das Interesse am verwendeten Insektengeber. Noch größere Schwierigkeiten ergaben sich für die Vt, als alle drei Faktoren gleichzeitig wirksam waren: Sie mieden lange Zeit das unvergällte Insekt häufiger als das vergällte, offensichtlich weil sie aufgrund ihrer Vorerfahrung die Vergällung dem falschen Insektentyp zuordneten. Auch hier lernten nur zwei der Vt, das unvergällte Insekt zu fressen. Eine formale Auswertung der Werte für die Lerndauer ergibt, daß die Wirkungen der drei Faktoren sich nicht rein additiv verhalten, sondern daß entweder zur additiven Wirkung eine Wechselwirkung zwischen den Faktoren neue Alternativbeute und Ähnlichkeit hinzukommt oder daß sie sich multiplikativ verhalten, wobei die multiplikative Gleichung die Versuchsdaten am besten wiedergibt. Die quantitativen Aussagen werden dadurch eingeschränkt, daß Generalisation das Verhalten der Vt beeinflußte und daß einige auf schwierige Lernbedingungen nicht mit einer quantitativen Antwort (verlängerter Lerndauer), sondern qualitativ, d. h. mit der Weigerung, den Insektengeber weiter zu bedienen, reagierten. Aus dem Lernverhalten der Vt und einem Vergleich der Versuchs‐ mit Freilandbedingungen ergibt sich der Schluß, daß Vögel im Freiland ungenießbare Insekten rasch meiden lernen, da die Lernbedingungen hier meist günstig sind und da Vögel dazu neigen, sich bei evtl. doch auftretenden schwierigen Lernbedingungen an problemloser erreichbare Beute zu halten. Dies wird sicher durch das vielfältigere Beuteangebot und die räumliche Verteilung der Beutetiere im Freiland erleichtert. Die Bedeutung der Befunde für das Verständnis Batesscher Mimikry wird diskutiert. 1980 Blackwell Verlag GmbH			1980-01-01
Neuroanatomy of the visual afferents in the horseshoe crab (Limulus polyphemus)	The central nervous system of Limulus consists of a circumesophageal ring of fused ganglia and a paired ventral nerve cord. The anterior portion, the protocerebrum, receives sensory inputs including visual information. Three optic nerves, one each from the lateral eye, median ocellus, and ventral eye enter each side of the protocerebrum. The central connections of each optic nerve were determined by staining cut nerve trunks with cobalt chloride. The lateral optic nerve innervates the lamina, medulla, optic tract, ventral central body, and ocellar ganglion. The branching patterns of single axons, probably those of eccentric cells in the lateral eye retina, were observed. Single, large‐diameter axons in the lateral optic nerve ramify at seven loci including sites in each of the structures innervated by the lateral optic nerve as a whole. The median optic nerve innervates the ocellar ganglion, central body, optic tract, and medulla. Three types of branching patterns were observed for single, large‐diameter fibers in the median optic nerve. One type bypasses the ocellar ganglion and innervates the central body. A second type passes through the ocellar ganglion and optic tract without branching and innervates the posterior medulla. A third type innervates the ocellar ganglion, ventral central body, optic tract, and medulla. The ventral optic nerve is composed of large‐diameter axons of ventral photoreceptors. Each axon enters the ganglion cell layer of the medulla and branches over a planar area less than 150 μm in diameter. We also observed that axons from mechanoreceptors on the anterior carapace innervate the posterior neuropil of the medulla, and that about 5% of the neurons in the medullar ganglion cell layer send axons to the ipsilateral circumesophageal connective. Copyright © 1980 Alan R. Liss, Inc.		animal experiment, central nervous system, histology, invertebrate, sensory nerve, ventral root, visual system, Animal, Axons, Cerebral Cortex, Ganglia, Horseshoe Crabs, Male, Medulla Oblongata, Optic Nerve, Photoreceptors, Retina, Support, U.S. Gov't, Non-P.H.S., Support, U.S. Gov't, P.H.S., Visual Pathways	1980-01-01
Fine structural aspects of the developing compound eye of the honey bee, apis mellifera L.	We studied the postembryonic development of the compound eye of the worker honey bee on the light and electron microscopy levels. During the late third and early fourth larval instars the cells of the optic primordium became organized into preommatidial cell clusters. Each cluster contained four prospective cone cells, nine prospective retinula cells (of which the ninth was centrally located and shorter than the other eight), and an undetermined number of prospective pigment cells. During ommatidial differentiation that was characterized by ommatidium and crystalline cone elongation, the ninth retinula cell moved laterally, and each retinula cell elaborated a rhabdomer. Possible roles of membrane junctional specializations and cytoplasmic microtubules in the processes of differentiation are discussed. © 1980 Academic Press, Inc.		animal experiment, arthropod, compound eye, electron microscopy, embryo, organogenesis, visual system, Animal, Bees, Cell Differentiation, Eye, Larva, Metamorphosis, Biological, Microvilli, Organoids, Photoreceptors, Pigments	1980-01-01
Occurrence of Melanosis and Other Diseases in the Queen Honeybee, and Risk of their Transmission During Instrumental Insemination	Melanosis-like symptoms occur frequently in honeybees in Denmark. Investigation revealed great variation among colonies and among apiaries. No correlation was found between thesymptoms and drone-laying or otherwise ineffective queens, or the occurrence of Nosema apis. Several yeast species were isolated from queens with melanosis-like symptoms or ineffective queens, but no isolates caused either melanosis-like symptoms or other indications of disease. Paecilomyces lilacinus caused a lethal disease when introduced into the reproduction organs of instrumentally inseminated queens, and it is probable that similar ‘spontaneous’ infective may occur during mating. © 1980 International Bee Research Association.			1980-01-01
Insulin-like and glucagon-like peptides in insect hemolymph	Haemolymph from the tobacco hornworm, Manduca sexta (L.), was examined for insulin-like, glucagon-like and gastrin-like peptides. Several immunoreactive components similar in size to vertebrate insulin and glucagon were separated by gel filtration of acid extracts of larval and pupal haemolymph. No gastrin-like peptide was detected. These results provide evidence that at least two of these peptide hormones are transported in haemolymph to target tissues in insects. © 1980.			1980-01-01
Purification and Properties of α-Glucosidases of the Honey Bee Apis mellifera L.	Two kinds of a-glucosidase (I and II) were isolated from honey bees by salting-out chromatography with ammonium sulfate. a-GIucosidase I was purified by chromatography on CM-cellulose and gel filtration on Sephadex G-100. a-Glucosidase II was purified by chromatographies on DEAE- and CM-celluIose and by gel filtration on Bio-Gel P-150. Both enzyme preparations were homogeneous in tests by disc electrophoresis. The molecular weight of a-glucosidases I and II was estimated to be approximately 9.8 x 104 and 7.6 x 104, respectively, by SDS disc electrophoresis. a-Glucosidases I and II were glycoproteins whose carbohydrate moieties were about 25% and 15%, respectively. Their pH optima were 5.0. Both a-glucosidases readily hydrolyzed phenyl-a-glucoside, sucrose and maltose. a-Glucosidase I showed no activity toward isomaltose and soluble starch, but a-glucosidase II showed relatively high activity toward isomaltose and slight activity toward soluble starch. © 1980, Japan Society for Bioscience, Biotechnology, and Agrochemistry. All rights reserved.			1980-01-01
Some effects of radiation on the free amino acids of adult female Mediterranean fruit fly, Ceratitis capitata Wied	Ceratitis capitata pupae, 2-3 days before adult emergence, were treated with gamma irradiation from a60Co source. The female fruit flies were extracted and analyzed for free amino acids. © 1980 Birkhäuser Verlag.		amino acid, protein, age, animal, article, biosynthesis, female, fly, radiation exposure, Age Factors, Amino Acids, Animal, Diptera, Female, Proteins	1980-01-01
Acceptance by Honeybee Colonies of Larvae in Artificial Queen Cells	Some factors affecting the acceptance of grafted queen cells were studied. Acceptance was low (32%) when queen pheromone (9-oxodec-trans-2-enoic acid) was present in the wax of artificial queen cups. Statistically significant differences were found between the acceptance rate of queen cups made of: (a) beeswax from old brood combs (86·6%), (b) fresh beeswax (76·6%), (c) capping wax, beeswax foundation, or equal parts of paraffin and old beeswax (70%). Pure paraffin cells were not accepted at all. Acceptance was independent of the time of day or night when grafting was done. Acceptance of cells primed with royal jelly containing 10% bee-stored pollen was 50·9%, but 93·3% for control cells primed with pure royal jelly. Royal jelly containing 10% stored pollen caused much rejection when added to cells containing developing queen larvae. Acceptance was 86·2% for cells primed with royal jelly containing 10% honey, but only 52% with royal jelly containing 5% honey and 5% stored pollen. © 1980 International Bee Research Association.			1980-01-01
Evidence and Action of Cannibalism Substance in Apis Cerana Indica	Of 26 colonies investigated, 11 were headed by Apis cerana indica queens sibling-mated to several drones. The queens produced diploid drone larvae in about 25% of worker cells. Altogether, 9734 eggs were individually recorded, and the survival rate of brood was monitored on successive days. All the results showed that diploid drone larvae of Apis cerana are not eaten by nurse bees during the first day of larval life as in Apis mellifera. In unfavourable environmental conditions some were eaten in place of worker larvae. Many diploid drone larvae were eaten in their second day of life, but some were reared even until the fourth day, and in favourable conditions some probably reach the adult stage. This suggests that A. cerana diploid drone larvae secrete much less cannibalism substance at the beginning of larval life, but later produce it for a much longer period of life, than do A. mellifera diploid drones. This is another specific difference between the two species of Apis, indicating an earlier evolutionary stage in A. cerana. © 1980 International Bee Research Association.			1980-01-01
Hoarding Behaviour and Life Span of Inbred, Non-Inbred and Hybrid Honeybees	Caged groups of 50 newly emerged workers (Apis mellifera carnicd) stored the sugar solution provided (and in other experiments honey) in empty comb in their cages. On average, non-inbred workers took the food significantly faster than inbred workers, and hybrid workers took it faster than inbred workers of their parental lines. These results are discussed with respect to earlier results showing a difference in recruiting ability between inbred and non-inbred colonies. On average non-inbred workers lived longer than inbred workers, and hybrid workers longer than workers from their parental lines. Implications are discussed of inbreeding depression and heterosis, for both hoarding behaviour and length of life of workers, in relation to the theory of genetic load in haplo-diploid systems. © 1980 International Bee Research Association.			1980-01-01
Sterol utilization in honey bees fed a synthetic diet: Analysis of prepupal sterols	The sterols of prepupal honey bees, Apis mellifera L., from brood reared by workers fed chemically-defined synthetic diets containing cholesterol, campesterol, sitosterol, stigmasterol, 24-methylenecholesterol, or no sterol over a 12-week period were isolated, identified, and quantified. The major sterol present in each prepupal sample was 24-methylenecholesterol, but significant levels of sitosterol and isofucosterol were also present in every case, as was a very small percentage of desmosterol (usually < 1%). This is the first report of isofucosterol being identified in the sterols of the honey bee. A considerably larger percentage of each dietary sterol was found in prepupae reared by workers fed that particular sterol in the diet. This was most dramatic in the case of the cholesterol diet in which case cholesterol content increased to as much as 17.2% of the prepupal sterols, whereas cholesterol had not exceeded 2.2% in samples from other diet regimens. However, stigmasterol comprised no more than 6.3% of the total sterols in any sample from prepupae fed the stigmasterol diet. The preponderance of 24-methylenecholesterol in all prepupae, regardless of the dietary sterol provided to the workers, as well as the lesser quantities of sitosterol and isofucosterol present in all samples, suggest a unique system of utilization and metabolism of these dietary sterols by the worker bees. Apparently they make available to the brood varying amounts of unchanged dietary sterol plus considerable and fairly constant portions of 24-methylenecholesterol, sitosterol, and isofucosterol drawn from their own sterol pools. © 1980.			1980-01-01
Basic peptides in bee venom, vi. structure-activity studies on the antiinflammatory effects of derivatives and fragments of the mcd-peptide	Mastzellen-degranulierendes Peptid aus Bienengift zeigt am Carrageenin-Ent-zündungsmodell bei Mäusen und Ratten anti-in-flammatorische Aktivität. Seine Dosis/Wirkungs-kurve entspricht derjenigen von Dexamethason. Im 125Iod-Rattenserum-Albumin-Test hemmt die Substanz bei einer Dosis von 1 mg/kg Ratte das Carrageenin-ödem zu 87%.Die Bienengift-Peptide Apamin und Melittin zeigen dagegen geringe ödemsupprimierende Wirkung. Die entzündungshemmende Eigenschaft des MCD-Peptids muß in engem Zusammenhang mit der hohen Basizit ät des Molek üls und seiner durch 2 Disulfid-Br ücken determinierten, Strukturellen Eigenart gesehen werden. Die Derivate des Peptids mit acetylierten Aminogruppen bzw. S-alkylierten Cystein-Resten besitzen keine nen-nenswerte Aktivit ät. Bei Untersuchungen an Sequenzfragmenten des MCD-Peptids zeigt vor allem das dimere Disulfid- peptid (Lys-Ile-Cys-Gly-Lys)2 aus der C-terminalen Region des Molek üls bei einer Dosis von 10 mg/kg 55% Hemmung am Carrageenin-Modell. © 1980, Walter de Gruyter. Alle Rechte vorbehalten.		albumin i 125, apamin, carrageenan, dexamethasone, hymenoptera venom, indometacin, mast cell degranulating peptide, metformin, phenylbutazone, prednisolone, radioisotope, animal experiment, dose response, drug comparison, drug response, drug screening, inflammation, intraperitoneal drug administration, mast cell degranulating peptide derivative, mouse, rat, structure activity relation, Amino Acid Sequence, Animal, Anti-Inflammatory Agents, Apamin, Bee Venoms, Carrageenan, Comparative Study, Dexamethasone, Disulfides, English Abstract, Mast Cells, Melitten, Mice, Peptides, Rats, Structure-Activity Relationship	1980-01-01
A model of honeybee defensive behaviour	A model of defensive behaviour by an individual honeybee (Apis mellifera) is presented. The behavioural sequence involves four basic steps: alerting, activating, attracting and culminating. The model accommodates both genetic and environmental variation. © 1980 International Bee Research Association.			1980-01-01
Hybridization and inbreeding effects on genome coadaptation in a haplo-diploid hymenoptera:Cothonaspis boulardi (Eucoilidae)	Hybridization and inbreeding effects were tested in 2 populations of a haplo-diploid parasitic wasp, Cothonaspis boulardi. No inbreeding depression was observed. This suggests adaptation of the genome to total homozygosity and the absence of new gene rearrangements which could be lethal after hybridization. © 1980 Birkhäuser Verlag.			1980-01-01
The effect of light on glycogen turnover in the retina of the honeybee drone	The retina of the compound eye of the drone (Apis mellifera) comprises two distinct classes of cells: the photoreceptors and the glial cells. The photoreceptors contain mitochondria and the photopigment (rhodopsin). The glial cells do not contain mitochondria, but large amounts of glycogen granules. Light stimulation causes intraglial glycogen metabolism to accelerate. Since glial cells are not directly excitable by light, it is deduced that the absorption of light by rhodopsin must somehow cause a signal to pass the glial cells to activate the glycogen metabolism.		glycogen, rhodopsin, animal experiment, arthropod, compound eye, photostimulation, retina, visual system, Animal, Bees, English Abstract, Glycogen, Male, Models, Biological, Neuroglia, Photic Stimulation, Photoreceptors, Retina, Rhodopsin	1980-01-01
Assay of carbaryl in honey bees (apis mellifera) by high-performance liquid chromatography	A method for detecting and measuring carbaryl in poisoned honey bees (100 ng per bee) using high-performance liquid chromatography is described. Clean-up of extracts on a Florisil column removed all substances that interfered with fluorescence detection and most that affected ultraviolet detection at 215 nm. Gas chromatography of carbaryl derivatives was not consistently useful because bee constituents interfered either with the formation of derivatives or with detection. Only the N-acetyl derivative was formed quantitatively in the presence of cleaned-up bee extracts, but the nitrogen-specific detector was sometimes, and the electron-capture detector always, subject to interference from bee constituents remaining after clean-up.		carbaril, arthropod, bee, liquid chromatography	1980-01-01
Ultrastructure of Invertebrate Chemo-, Thermo-, and Hygroreceptors and Its Functional Significance	Chemo-, thermo-, and hygroreceptors are primary sensory cells, which bear one or several modified cilia whose membranes are specialized to take part in the transduction process. These membranes must be exposed to the stimuli but also be protected against desiccation, mechanical, and other injury. Hence, a variety of structural specializations is found that serves these functions. In insects, chemo-, thermo-, and hygroreceptive sensory cells are located exclusively in sensilla, which are organelles built up by a definite number of characteristic cells. During development, the innermost enveloping cell produces a cuticular sheath (scolopale), which envelops the dendritic processes for varying distances along their course through the receptor lymph cavity. This sheath producing cell is surrounded by the trichogen cell, which is itself surrounded by the trichogen cell. These cells build up shaft and socket, respectively, of the cuticular outer structures during development. The perikarya of all cells of the sensillum are enclosed within the epidermis. © 1980 Academic Press Inc.		arthropod, chemoreceptor, electron microscopy, hygrometry, thermoreceptor	1980-01-01
Laboratory Measurement of Honey Production in the Honeybee I. A Model for Hoarding Behaviour by Caged Workers	The relationship was examined between honey production by 14 colonies and hoarding behaviour by workers from these colonies in laboratory cages. Hoarding of sugar syrup in the test cages (wt/bee/day) on days 5–15 after emergence seemed to be correlated with honey production. Hoarding on days 7–9 was highly correlated with colony weight gain (r = +0·684, P < 0·01), on days 5–6 and 10–15 less so, and on days 1–4 and 16-20 not at all. Analysis of variance revealed highly significant differences between source colonies for hoarding on days 7–9 (P < 0·001). These results provide the basis for a model of hoarding behaviour, in which hoarding in the cage on days 5–15, and particularly days 7–9, is related to honey production. Workers held for their first 7 days in a colony hoard syrup during the next 3 days similarly to newly emerged workers, not like workers 8–10 days old. The correlation for days 7–9 in the cages was apparently due to adjustment to life in a cage, after which amount of syrup they hoard falls into relationship with their colony’s production. This measurement of hoarding behaviour, unlike previously reported measurements, seems likely to be useful in a honeybee selection programme for increased production. © 1980 International Bee Research Association.			1980-01-01
In vivo control of haemolymph-α-glucosidase kinetics by glycemic components according to the developmental stages of worker-bees (Apis mellifica mellifica, L.)	1. 1. The main following correlations have been found between the α-glucosidase kinetics and the glycemia is determined in worker-bees-haemolymph. 2. 2. The maximum velocity (VM) is positively correlated with the trehalosemia (T) within each stage, but negatively from one stage to another. 3. 3. The affinity constant (K) is positively correlated with the glucosemia (G) within each stage, and negatively, again, over the entire development range. 4. 4. The Hill coefficient (nH) is only negatively correlated with the glucosemia within each stage. 5. 5. These enzymic mechanisms allow an auto-control of the (T)/G) ratio, as a complement to other (hormonal) ways of glycemic regulation. © 1980.			1980-01-01
Information-statistical analysis of social interaction and communication: An analysis-of-variance approach	Using informational statistics, an analysis-of-variance model is developed for separating the exclusive effects of two simultaneously present factors on the variability of the ongoing behaviour of a reference subject. In particular the following factors are considered: the preceding behaviour of the reference subject itself and the preceding behaviour of its partner. Effects due to the latter are usually regarded as representing communication. The model is compared with other information-statistical models for social interaction proposed in ethological research. Three properties are discussed: structural complexity, the rationale for identifying relevant effects and the efficiency in measuring them. With respect to measuring communication it is shown that several existing models confounded inter-individual and intra-individual effects in behaviour sequences. It is pointed out that different analytical frameworks (e.g. Markovian stochastic processes or analysis-of-variance) can use the same information-statistical formalism but give rise to different interpretations. Finally, the relation between the complexity of inter- and intra-individual effects in interaction sequences and the structure of information-statistical models is discussed. In Appendix I computational procedures are specified; in Appendix II a Monte Carlo procedure for testing observed variability measures is presented. © 1980.			1980-01-01
Anti-Rheumatic Drugs: Present Deadlock and New Vistas	This chapter discusses anti-rheumatic drugs. The broadly accepted views on anti-rheumatic drugs in present clinical use have been discussed mainly as background information. The side effects of clinically used anti-rheumatic drugs or rather, biopharmaceutical and structural modifications required to abolish side effects, have also been discussed in this chapter. It discusses several drugs that are not anti-inflammatory but do benefit rheumatoid arthritis patients, influence events that are either not involved in conventional inflammatory animal models or their possible involvement has not been sufficiently explored. Besides rheumatoid arthritis, there are two other joint conditions in which inflammation dominates: gouty arthritis induced by monosodium urate crystal deposits and pseudo-gout. The chapter discusses physiological mechanisms, as they seem to operate (as defective autoregulatory processes) during rheumatoid arthritis to cause the unpredictably fluctuating spontaneous remissions. © 1980, Elsevier/North-Holland Biomedical Press.		Anti Inflammatory Agents, antiinflammatory agent, copper, essential fatty acid, free radical, gold, immunosuppressive agent, penicillamine, prostaglandin, prostaglandin receptor blocking agent, animal, female, guinea pig, human, male, metabolism, rabbit, rat, review, rheumatic disease, rheumatoid arthritis, Animal, Anti-Inflammatory Agents, Arthritis, Rheumatoid, Copper, Fatty Acids, Essential, Female, Free Radicals, Gold, Guinea Pigs, Human, Immunosuppressive Agents, Male, Penicillamine, Prostaglandin Antagonists, Prostaglandins, Rabbits, Rats, Rheumatic Diseases, Support, Non-U.S. Gov't	1980-01-01
