Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Document Type,Access Type,Source,EID
"Jacobson M.","Isolation and characterization of insect attractant lipids",1965,"Journal of the American Oil Chemists' Society","42","8",,"681","685",,,10.1007/BF02540040,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-51649192740&doi=10.1007%2fBF02540040&partnerID=40&md5=ecacc096f2802b6c9d80d73ad0d14630","Entomology Research Division, U.S. Department of Agriculture, Beltsville, Maryland, United States","Jacobson, M., Entomology Research Division, U.S. Department of Agriculture, Beltsville, Maryland, United States","Isolation and characterization of the naturally occurring sex attractants of the silkworm moth (Bombyx mori), gypsy moth (Porthetria dispar), cotton leafworm (Prodenia litura), American cockroach (Periplaneta americana), an introduced pine sawfly (Diprion similis), and mating attractants of the honey bee (Apis mellifera) and bumblebee (Bombus terrestris) are discussed. © 1965 AOCS Press.",,Article,,Scopus,2-s2.0-51649192740
"Morimoto H.","Investigations on a method of measuring abdominal size in worker honeybees, apis mellifera ligustica and apis cerana cerana",1965,"Journal of Apicultural Research","4","1",,"17","21",,2,10.1080/00218839.1965.11100097,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-65249152726&doi=10.1080%2f00218839.1965.11100097&partnerID=40&md5=0cc96387bb21081ce9cf27697bb10ea1","University of Miyazaki, Serbia","Morimoto, H., University of Miyazaki, Serbia","Effective measurement of sternite size, as a means of evaluating abdominal size, is made possible by the use of a microscope with a stretching apparatus. On this basis, the difference between abdominal size in two colonies of the same race was found to be not significant. On the other hand the differences between sternite measurements in the two Apis species were highly significant. It was found that the length and width of sternites 4, 5 and 6 are more closely correlated with abdominal size than are the length and width of sternites 3 and 7. Sternite 6 is comparatively short and wide, and its length and width can be measured easily and accurately on one microscopic field graduated in the same unit; this is not true for sternites 4 and 5, which are therefore less useful. © 1965 Taylor & Francis Group, LLC.",,Article,,Scopus,2-s2.0-65249152726
"Bailey L.","Paralysis of the honey bee, Apis mellifera Linnaeus",1965,"Journal of Invertebrate Pathology","7","2",,"132","140",,20,10.1016/0022-2011(65)90024-8,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0009312642&doi=10.1016%2f0022-2011%2865%2990024-8&partnerID=40&md5=ebd2a8fdc76a813adff18a843ec2fa05","Rothamsted Experimental Station, Harpenden, Hertfordshire England, United Kingdom","Bailey, L., Rothamsted Experimental Station, Harpenden, Hertfordshire England, United Kingdom","Chronic bee paralysis virus (CBPV) was differentiated from acute bee paralysis virus (ABPV) by the symptoms it caused when injected into normal bees and by histological and serological means. It was isolated from naturally paralyzed bees from various parts of Britain and from Hong Kong, and, in one instance, from normal bees. Overt disease disappeared when the queens of naturally diseased colonies were replaced with others from normal colonies. Normal bees in colonies or cages were resistant to chronic paralysis when sprayed or fed with CBPV. Bees injected with CBPV transmitted it in the food they passed to normal bees. © 1965.",,Article,,Scopus,2-s2.0-0009312642
"Bernton H.S., Brown H.","Studies on the hymenoptera. I. Skin reactions of normal persons to honeybee (Apis mellifera) extract",1965,"Journal of Allergy","36","4",,"315","320",,26,10.1016/0021-8707(65)90038-9,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-27944454102&doi=10.1016%2f0021-8707%2865%2990038-9&partnerID=40&md5=273dc4f3f324cf879ee2f902118f3488","Howard University College, Medicine. Washington, DC, United States; George Washington University School, Medicine. Washington, DC, United States","Bernton, H.S., Howard University College, Medicine. Washington, DC, United States; Brown, H., George Washington University School, Medicine. Washington, DC, United States","Two hundred ""normal"" clinically nonsensitive individuals were tested intracutaneously with three reagents prepared from the honey bee. Seventy-five or 37.5 per cent gave positive reactions varying from 1 to 4 plus. One hundred and twenty-five or 62.5 per cent reacted negatively. The reactions with the dialyzed-residue fraction were more vigorous as a rule than those of the whole bee-body extract or of the dialysate. Of the 15 persons in our group who had ""never"" been stung by any member of the Hymenoptera, skin reactions were positive in 6 and negative in 9. Our findings indicate that almost 2 5 of ""normal"" persons exhibit a skin sensitivity to tests with serial dilutions of honeybee extract. This fact should be borne in mind when evaluating positive reactions in bee-sensitive cases before treatment is instituted. © 1965.",,Article,,Scopus,2-s2.0-27944454102
"Allen M.D.","The ages of worker honeybees (Apis mellifera L.) engaged in ""fanning"" and in ""shiver dances""",1965,"Animal Behaviour","13","2-3",,"347","",,,10.1016/0003-3472(65)90055-2,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-50549207846&doi=10.1016%2f0003-3472%2865%2990055-2&partnerID=40&md5=490b50d999820e89515f9bb72439dec9","Bee Research Department, North of Scotland College of Agriculture, Marischal College, Aberdeen, United Kingdom","Allen, M.D., Bee Research Department, North of Scotland College of Agriculture, Marischal College, Aberdeen, United Kingdom",[No abstract available],,Article,,Scopus,2-s2.0-50549207846
"Bailey L.","Susceptibility of the honey bee, Apis mellifera Linnaeus, infested with Acarapis woodi (Rennie) to infection by airborne pathogens",1965,"Journal of Invertebrate Pathology","7","2",,"141","143",,3,10.1016/0022-2011(65)90025-X,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0040532172&doi=10.1016%2f0022-2011%2865%2990025-X&partnerID=40&md5=4efc6f78659f3fc22ccf20a6e29f0907","Rothamsted Experimental Station, Harpenden, Hertfordshire England, United Kingdom","Bailey, L., Rothamsted Experimental Station, Harpenden, Hertfordshire England, United Kingdom","Honey bees infested with the mite Acarapis woodi (Rennie) were no more susceptible than normal bees to infection by the bacterium Pseudomonas apiseptica (Burnside), or by the viruses causing acute and chronic paralysis, when they were sprayed with suspensions of these pathogens. © 1965.",,Article,,Scopus,2-s2.0-0040532172
"Benton A.W., Patton R.L.","A qualitative analysis of the proteins in the venom of honey bees",1965,"Journal of Insect Physiology","11","10",,"1359","1364",,3,10.1016/0022-1910(65)90173-3,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-50549206568&doi=10.1016%2f0022-1910%2865%2990173-3&partnerID=40&md5=2a8dd8c7a7427ea099696f01282afe7f","Department of Entomology, Cornell University, Ithaca, NY, United States","Benton, A.W., Department of Entomology, Cornell University, Ithaca, NY, United States; Patton, R.L., Department of Entomology, Cornell University, Ithaca, NY, United States","A qualitative separation of the proteins in the venom of the honey bee (Apis mellifera L.) by means of disk electrophoresis has demonstrated that there are no significant differences in the protein content of venoms collected in Florida, Louisiana, and New York. Some seasonal differences in quantity of individual proteins incorporated have been demonstrated. A comparison of the proteins in whole insect extracts and those found in the pure venom indicates an entirely different protein pattern with virtually no cross-matching. © 1965.",,Article,,Scopus,2-s2.0-50549206568
"Lee P.E., Furgala B.","Chronic bee paralysis virus in the nerve ganglia of the adult honey bee",1965,"Journal of Invertebrate Pathology","7","2",,"170","174",,10,10.1016/0022-2011(65)90032-7,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0007631155&doi=10.1016%2f0022-2011%2865%2990032-7&partnerID=40&md5=479c29110a48891e995b8b445b6e1cf4","Plant Research Institute, Canada Department of Agriculture, Ottawa, Canada; Entomology Research Institute, Canada Department of Agriculture, Ottawa, Canada","Lee, P.E., Plant Research Institute, Canada Department of Agriculture, Ottawa, Canada, Entomology Research Institute, Canada Department of Agriculture, Ottawa, Canada; Furgala, B., Plant Research Institute, Canada Department of Agriculture, Ottawa, Canada, Entomology Research Institute, Canada Department of Agriculture, Ottawa, Canada","A virus of irregular shape was isolated from paralyzed honey bees (Apis mellifera Linnaeus). This virus is considered to be chronic bee paralysis virus (CBPV). Thin sections revealed that CBPV is a nonoccluded virus located in the thoracic and abdominal ganglia of afflicted honey bees. Examination of fat and muscle tissue from paralytic bees, and comparative tissue from healthy bees, failed to disclose virus particles. © 1965.",,Article,,Scopus,2-s2.0-0007631155
"Lee P.E., Furgala B.","Sacbrood virus: Some morphological features and nucleic acid type",1965,"Journal of Invertebrate Pathology","7","4",,"502","505",,5,10.1016/0022-2011(65)90127-8,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0006561612&doi=10.1016%2f0022-2011%2865%2990127-8&partnerID=40&md5=36a679f0d36fde76e858b81eda7849ec","Plant Research Institute Canada, Department of Agriculture, Ottawa, Canada; Entomology Research Institute, Canada Department of Agriculture, Ottawa, Canada","Lee, P.E., Plant Research Institute Canada, Department of Agriculture, Ottawa, Canada, Entomology Research Institute, Canada Department of Agriculture, Ottawa, Canada; Furgala, B., Plant Research Institute Canada, Department of Agriculture, Ottawa, Canada, Entomology Research Institute, Canada Department of Agriculture, Ottawa, Canada","Sacbrood virus (SBV) was purified from frozen naturally infected honey-bee larvae (Apis mellifera Linnaeus) by cesium chloride banding. In negatively stained preparations, a dense nucleoid was observed in some particles; other particles appeared uniform in contrast, and a few appeared empty. The nucleic acid was extracted with cold-water-saturated phenol and determined to be ribonucleic acid (RNA) by the orcinol reaction. © 1965.",,Article,,Scopus,2-s2.0-0006561612
"Doull K.M.","The effects of time of day and method of sampling on the determination of nosema disease in beehives",1965,"Journal of Invertebrate Pathology","7","1",,"1","4",,12,10.1016/0022-2011(65)90143-6,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34347338081&doi=10.1016%2f0022-2011%2865%2990143-6&partnerID=40&md5=ed6622d59cf5849533c1ca2222fa8d13","Waite Agricultural Research Institute, The University of Adelaide, Adelaide, SA, Australia","Doull, K.M., Waite Agricultural Research Institute, The University of Adelaide, Adelaide, SA, Australia","An examination has been made of the effect of time of day and method of sampling in the determination of Nosema disease in the honey bee, Apis mellifera Linnaeus. Sampling at different times of the day or on different days over a period of 11 days produced no significant differences in the number of bees infected in a sample of 25 bees taken from closed entrances. When samples from closed entrances were compared with those from open entrances, the number of infected bees from open entrances was significantly lower than that from closed entrances. The importance of this is discussed. © 1965.",,Article,,Scopus,2-s2.0-34347338081
"Bailey L.","The occurrence of chronic and acute bee paralysis viruses in bees outside Britain",1965,"Journal of Invertebrate Pathology","7","2",,"167","169",,16,10.1016/0022-2011(65)90031-5,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-46749130345&doi=10.1016%2f0022-2011%2865%2990031-5&partnerID=40&md5=587943c04428f9bc87d9584ced41a999","Rothamsted Experimental Station, Harpenden, England, United Kingdom","Bailey, L., Rothamsted Experimental Station, Harpenden, England, United Kingdom","Honey bees (Apis mellifera Linnaeus) from Austria and Switzerland, suffering from Waldtrachtkrankheit, and from Italy and Norway suffering from Mal Noir contained as much chronic bee paralysis virus as bees suffering from ""paralysis"" in Britain and Malta. These diseases appear to be etiologically the same, therefore, and the variable and unreliable signs sometimes exhibited are perhaps caused by factors secondary to infection by the virus. Apparently healthy bees from Canada and Italy were infected with the virus of acute paralysis, as they are in Britain. © 1965.",,Article,,Scopus,2-s2.0-46749130345
"L'Arrivee J.C.M.","Tolerance of honey bees to nosema disease",1965,"Journal of Invertebrate Pathology","7","4",,"408","413",,3,10.1016/0022-2011(65)90114-X,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-26344457316&doi=10.1016%2f0022-2011%2865%2990114-X&partnerID=40&md5=afa8a62bb0632259c6bc2a2722277bc9","Canada Department of Agriculture, Brandon, Man., Canada","L'Arrivee, J.C.M., Canada Department of Agriculture, Brandon, Man., Canada","Queen bees (Apis mellifera Linnaeus) from different sources representing various geographical areas in North America were evaluated for reaction to nosema disease (caused by Nosema apis Zander) in 1963 and 1964. Normal, healthy queens were individually inoculated with Nosema spores from a micropipette. The most suitable criterion for measuring the response of queens to the parasite was lifespan of inoculated queens. About one-fourth of the queens appeared to tolerate the effects of the infection longer than the majority. These queens probably had an unknown physiological trait favoring tolerance to nosema disease. Queens from different sources were not significantly different with respect to tolerance to the disease. The time required for one-half of the queens in an inoculated population to die (TK50) varied from 23 to 52 days. © 1965.",,Article,,Scopus,2-s2.0-26344457316
"Shimanuki H., Hartman P.A., Rothenbuhler W.C.","The effect of serial passage of Bacillus larvae White in the honey bee",1965,"Journal of Invertebrate Pathology","7","1",,"75","78",,1,10.1016/0022-2011(65)90156-4,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-31544481603&doi=10.1016%2f0022-2011%2865%2990156-4&partnerID=40&md5=8b0742a99c25170cf3f8a988b8d88dcb","Iowa State University, Ames, IA, United States","Shimanuki, H., Iowa State University, Ames, IA, United States; Hartman, P.A., Iowa State University, Ames, IA, United States; Rothenbuhler, W.C., Iowa State University, Ames, IA, United States","The virulence of a strain of Bacillus larvae White was increased by three serial passages in larvae of the honey bee, Apis mellifera Linnaeus. The first passage was through an F1 line which was intermediate in resistance. The second and third passages were through 24-hour susceptible line larvae. A similar increase in virulence was noted when spores from F1 larvae were serially passed twice in 16-hour resistant line larvae. The resultant spores from the susceptible and resistant lines were equally virulent. Selection for virulence was, therefore, not line specific: serial passage through larvae of the resistant line did not result in the selection of a strain of higher virulence to the resistant line than to the susceptible line. Likewise, serial passage through larvae of the susceptible line did not select a strain more virulent only to the susceptible line. © 1965.",,Article,,Scopus,2-s2.0-31544481603
"Plurad S.B., Hartman P.A.","The fate of bacterial spores ingested by adult honey bees",1965,"Journal of Invertebrate Pathology","7","4",,"449","454",,5,10.1016/0022-2011(65)90121-7,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0009108740&doi=10.1016%2f0022-2011%2865%2990121-7&partnerID=40&md5=5220d98954d2f6bb190dbd329d7fbd6d","Department of Bacteriology, Iowa State University, Ames, IA, United States","Plurad, S.B., Department of Bacteriology, Iowa State University, Ames, IA, United States; Hartman, P.A., Department of Bacteriology, Iowa State University, Ames, IA, United States","Adults of American foulbrood susceptible (Van Scoy) and resistant (Brown) lines of honey bees (Apis mellifera) were starved, then fed measured doses of spores of Bacillus thuringiensis, Bacillus cereus, or Bacillus larvae. After time intervals of 15, 30, 60, and 120 minutes, the bees were killed, the digestive tract of each was removed, and the number of viable spores remaining in each of three intestinal segments was determined. The Brown line was more efficient than the Van Scoy line in spore removal, although the differences between lines were not large. Removal of spores was more rapid in the foregut than in the other two sections. B. larvae spores were removed or destroyed more rapidly than spores of B. thuringiensis (at least in the foregut), while spores of B. cereus were removed rather slowly. © 1965.",,Article,,Scopus,2-s2.0-0009108740
"Balboni E.R.","Influence of preparative procedure on the oxidative activity of honeybee flight muscle sarcosomes",1965,"Journal of Insect Physiology","11","12",,"1559","1572",,7,10.1016/0022-1910(65)90022-3,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-23044485894&doi=10.1016%2f0022-1910%2865%2990022-3&partnerID=40&md5=48f86bd9896d2e97184d6517649983d8","Department of Biological Sciences, Hunter College, The City University of New York, NY, United States","Balboni, E.R., Department of Biological Sciences, Hunter College, The City University of New York, NY, United States","A comparative study of the respiratory activity of honeybee (Apis mellifera L.) flight muscle sarcosomes was made under various conditions of isolation and incubation of the sarcosomes. Values of oxygen consumption and phosphate esterification by sarcosomes isolated in sucrose-EDTA media of differing tonicities were obtained. Sarcosomes prepared and assayed in the manner described required the inclusion of bovine serum albumin in the reaction mixture for efficient oxidation and phosphorylation. The addition of cytochrome c to the reaction mixture resulted in an approximate two to threefold enhancement of succinate and α-GP oxidations. On the other hand, pyruvate oxidation was not stimulated by added cytochrome c. Other factors that exerted a pronounced effect on the respiratory activity of the sarcosomes were the nature of the trapping system employed and the concentration of sarcosomal protein in the reaction mixture. Only under specialized conditions of incubation was it possible to demonstrate respiratory control by ADP concentration when succinate, α-GP or pyruvate served as substrate. Moreover, in all instances where ADP addition resulted in a stimulation of oxidation, the degree of stimulation was of low magnitude. Under some conditions of incubation sarcosomes exhibited a decrease in respiration after ADP addition to the reaction mixture. © 1965.",,Article,,Scopus,2-s2.0-23044485894
"Habowsky J.E.J., Beckel W.E.","Secretory activity in the Corpora Allata of worker honey-bees (Apis mellifera L.) [45]",1964,"Nature","203","4949",,"1090","1091",,1,10.1038/2031090a0,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-37049063914&doi=10.1038%2f2031090a0&partnerID=40&md5=b7f798cb77dd947c7337601be6d60394","Department of Zoology, University of Windsor, Windsor, Ont., Canada; Department of Zoology, University of Toronto","Habowsky, J.E.J., Department of Zoology, University of Windsor, Windsor, Ont., Canada; Beckel, W.E., Department of Zoology, University of Toronto",[No abstract available],,Letter,,Scopus,2-s2.0-37049063914
"Weaver N., Law J.H., Johnston N.C.","Studies on the lipids of royal jelly",1964,"BBA - Specialised Section On Lipids and Related Subjects","84","3",,"305","315",,11,10.1016/0926-6542(64)90058-7,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-50549204533&doi=10.1016%2f0926-6542%2864%2990058-7&partnerID=40&md5=cabc41c3342a44e183bfb72db5e4fb8d","Department of Entology, Texas A and M University, College Station, TX, United States; Department of Chemistry, Harvard University, Cambridge, MA, United States","Weaver, N., Department of Entology, Texas A and M University, College Station, TX, United States, Department of Chemistry, Harvard University, Cambridge, MA, United States; Law, J.H., Department of Entology, Texas A and M University, College Station, TX, United States, Department of Chemistry, Harvard University, Cambridge, MA, United States; Johnston, N.C., Department of Entology, Texas A and M University, College Station, TX, United States, Department of Chemistry, Harvard University, Cambridge, MA, United States","A chromatographic study has been conducted on the lipid components of the food of queen larvae (royal jelly) of the honeybee, Apis mellifera L. In addition to previously characterized decanoic acid derivatives, this material is shown to contain small amounts of a number of uncharacterized hydroxy acid components, two of which have been isolated in crystalline form. The chromatographic properties of a number of decanoic acid derivatives are described. A useful relationship between retention time on gas-liquid columns and structure of the substituted decanoic acid derivatives, similar to the relationship described by Clayton for sterol derivatives, is discussed. © 1964.",,Article,,Scopus,2-s2.0-50549204533
"Krieg A.","Über die Bienenverträglichkeit verschiedener Indrustrie-Präparate des Bacillus thuringiensis",1964,"Anzeiger für Schädlingskunde","37","3",,"39","40",,4,10.1007/BF01858122,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34347199858&doi=10.1007%2fBF01858122&partnerID=40&md5=7cdff9ca45e2831105d2cdaca67e9f12",,"Krieg, A.","In laboratory trials on adult honey-bees (Apis mellifera. L.) four commercial preparations of Bacillus thuringiensis (Biospor 2802, Biotrol BTB, Thuricide 3O B and 90 T) were tested. When applied perorally in saccharose-juice (concentrations: 107 and 108 spores/ml respectively) they induced no toxic effect. The D50 of the preparations were higher than 100 γ/bee/day. © 1964 Verlag Paul Parey.",,Article,,Scopus,2-s2.0-34347199858
"Simpson J., Riedel I.B.M.","Discharge and manipulation of labial gland secretion by workers of Apis mellifera (L.) (Hymenoptera: Apidae)",1964,"Proceedings of the Royal Entomological Society of London. Series A, General Entomology","39","4-6",,"76","82",,15,10.1111/j.1365-3032.1964.tb00791.x,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84977726741&doi=10.1111%2fj.1365-3032.1964.tb00791.x&partnerID=40&md5=5b947038c57b5663c4ab0099d41e2030","Rothamsted Experimental Station, Hertfordshire, United Kingdom","Simpson, J., Rothamsted Experimental Station, Hertfordshire, United Kingdom; Riedel, I.B.M., Rothamsted Experimental Station, Hertfordshire, United Kingdom","An account is given of the salivation process in Apis mellifera. The mechanisms by which the hairs of the tongue are erected and the ligula retracted, and the action of the salivary pump, are described, and their effect on the discharge of saliva and intake of food are discussed. © 1964 Royal Entomological Society",,Article,,Scopus,2-s2.0-84977726741
"Le Grand Y.","Colorimetrie de l'abeille (Apis mellifera)",1964,"Vision Research","4","1-2",,"59","62",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-50549210733&partnerID=40&md5=5e33eceee2c8c571e66275eac2749b3d","Muséum National d'Histoire Naturelle, Paris, France","Le Grand, Y., Muséum National d'Histoire Naturelle, Paris, France",[No abstract available],,Article,,Scopus,2-s2.0-50549210733
"Simpson J., Riedel I.B.M.","The Emergence of Swarms From Apis Mellifera Colonies",1964,"Behaviour","23","1-2",,"140","148",,2,10.1163/156853964X00111,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-2642687078&doi=10.1163%2f156853964X00111&partnerID=40&md5=e959235c50635dea76ad038d2ea4431a","Rothamsted Experimental Station, Harpenden, Herts","Simpson, J., Rothamsted Experimental Station, Harpenden, Herts; Riedel, I.B.M., Rothamsted Experimental Station, Harpenden, Herts","1. Many bees that returned to their old site when part of their colony was moved a short distance went and remained with the swarm when the same colony swarmed. Evidently swarming changed the behaviour of the bees that swarmed so that they were less inclined to return to their old position. 2. Bees added to a crowded colony while it was swarming went with the swarm With an uncrowded colony bees added very shortly before swarming were not found in the swarm, though some bees added two days before were. 3. Colonies deprived of their hives and combs behaved like swarms and absconded. Bees from an absconding colony could cause another hiveless and combless colony held close to the first to abscond immediately. 4. Worker bees probably always have the ability to swarm; those that swarm from a crowded colony appear to be a random selection of the colony's population and not previously differentiated from the ones that stay behind. What happens when an uncrowdel colony swarms is less certain.",,Article,,Scopus,2-s2.0-2642687078
"Bailey L., Gibbs A.J., Woods R.D.","Sacbrood virus of the larval honey bee (Apis mellifera linnaeus)",1964,"Virology","23","3",,"425","429",,57,10.1016/0042-6822(64)90266-1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0006537656&doi=10.1016%2f0042-6822%2864%2990266-1&partnerID=40&md5=fca3a428ea396d9cbeab7613a3446915","Rothamsted Experimental Station, Harpenden, Herts. England, United Kingdom","Bailey, L., Rothamsted Experimental Station, Harpenden, Herts. England, United Kingdom; Gibbs, A.J., Rothamsted Experimental Station, Harpenden, Herts. England, United Kingdom; Woods, R.D., Rothamsted Experimental Station, Harpenden, Herts. England, United Kingdom","Extracts of honey bee larvae suffering from sacbrood contained many isometric particles that were about 28 mμ in diameter. When the extracts or purified preparations of the particles were put into the food of healthy larvae, these developed sacbrood. The particles, which were not found in comparable extracts of healthy larvae, resemble those of acute bee paralysis virus, but cross infection and serological tests failed to show any relationship between the two viruses. Isolates of sacbrood virus from Europe and North America appear to be identical. © 1964.",,Article,,Scopus,2-s2.0-0006537656
"Piek T.","Synthesis of wax in the honeybee (Apis mellifera L.)",1964,"Journal of Insect Physiology","10","4",,"563","572",,29,10.1016/0022-1910(64)90027-7,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-50549206148&doi=10.1016%2f0022-1910%2864%2990027-7&partnerID=40&md5=11f65c2f1848b1e5d5e46d7125799968","Laboratory of Chemical Animal Physiology, University of Utrecht, Netherlands","Piek, T., Laboratory of Chemical Animal Physiology, University of Utrecht, Netherlands","Newly emerged honeybee workers were fed during 1 or 2 weeks with sucrose containing either heavy water, sodium acetate with deuterium, sodium acetate-1-14C, or uniformly labelled glucose-14C. The various lipid fractions were isolated in order to investigate the origin of the secreted wax components. In feeding acetate with deuterium or 14C the isolated hydrocarbons and free wax acids were strongly labelled, but not the esters or their component acids and alcohols. Feeding uniformly labelled glucose or heavy water caused no extreme differences in the labelling of different lipid fractions. Radioactivity of the oenocytes was 30 per cent higher than that of the fat cells (micro-autoradiographic assays) after feeding acetate-1-14C, but no distinct difference was found after feeding uniformly labelled glucose-14C. In order to interpret these facts we supposed that the oenocytes take up directly the acetate fed to the animals, whereas the fat cells do not. The hypothesis is put forward that oenocytes synthesize wax acids and hydrocarbons from acetate originating from the glycolysis in the fat cells, and that fat cells synthesize the esters as well as their component acids and alcohols from acetate originating from the glycolysis in these cells. © 1964.",,Article,,Scopus,2-s2.0-50549206148
"Jay S.C.","The Cocoon of the Honey Bee, Apis mellifera L.",1964,"The Canadian Entomologist","96","5",,"784","792",,17,10.4039/Ent96784-5,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0008618950&doi=10.4039%2fEnt96784-5&partnerID=40&md5=cd7b055ccbd61cda555b9fe5d20f6ac2",,"Jay, S.C.","During cocoon construction the predominant movement made by larvae of the three honey bee castes is a forward somersault which is made dorsal side outermost. Worker, drone, and queen larvae complete one somersault in 52, 46 or 67 (at two different times), and 32 minutes respectively with the total number of somersaults made during cocoon construction being 27-37, 40-50, and 40-80 respectively; the larvae take 37, 54, and 30 hours respectively to complete their cocoons. Weight changes of larvae before and after the cocoons are made are given. Worker and drone larvae build completely enclosed cocoons directly on the side walls and end walls of cells, but queen larvae leave spaces between the cappings and the cocoons and do not cover the bases of their cells with cocoon material. Cocoons consist of silk gland secretion (in thin sheets and threads), a colourless material, a light yellow material, and a more solid brown material (faeces); the last three are discharged from the larval anus. When, how, and where these various secretions and excretions are placed in the cocoon, and their probable origins, are described. Possibly some brood food is incorporated into the cocoon but skin secretions or larval blood are not. © 1964, Entomological Society of Canada. All rights reserved.",,Article,,Scopus,2-s2.0-0008618950
"Benton A.W., Morse R.A., Gunnison A.F.","Bee venom tolerance in white mice in relation to diet",1964,"Science","145","3639",,"1448","1449",,1,10.1126/science.145.3639.1448,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-37049240246&doi=10.1126%2fscience.145.3639.1448&partnerID=40&md5=f5c63944fb546a023453856d298a64d2","Department of Entomology, Cornell University, Ithaca, NY, United States","Benton, A.W., Department of Entomology, Cornell University, Ithaca, NY, United States; Morse, R.A., Department of Entomology, Cornell University, Ithaca, NY, United States; Gunnison, A.F., Department of Entomology, Cornell University, Ithaca, NY, United States","In white mice the consumption of a high protein diet either just before, or over a period of 3 days prior to, the injection of venom from the honey bee Apis mellifera L. markedly increases the number of deaths. Conversely, a period of starvation or a nonprotein diet fed to white mice for 3 days prior to the injection of bee venom significantly reduces the number of deaths.",,Article,,Scopus,2-s2.0-37049240246
"Georghiou G.P., Atkins E.L., Jr.","Temperature coefficient of toxicity of certain n-methylcarbamates against honeybees, and the effect of the synergist piperonyl butoxide",1964,"Journal of Apicultural Research","3","1",,"31","35",,10,10.1080/00218839.1964.11100079,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77958486221&doi=10.1080%2f00218839.1964.11100079&partnerID=40&md5=16cad0f6bb8902b413b8bab597c2a35c","Department of Entomology, University of California, Riverside, CA, United States","Georghiou, G.P., Department of Entomology, University of California, Riverside, CA, United States; Atkins, E.L., Jr., Department of Entomology, University of California, Riverside, CA, United States","The toxicity of the carbamate insecticides Sevin(R), Zectran(R) and B 37344 (4-methylthio-3,5-xylyl N-methylcarbamate) to worker honeybees (Apis mellifera) was investigated at 60°, 80° and 90° F. [16,27, 32° C.]. All compounds exhibited a negative temperature coefficient of toxicity. This was most pronounced in Sevin which was 3.81 times as toxic at 60° as at 80° F. Application of the synergist piperonyl butoxide enhanced the toxicity of the carbamates to levels roughly corresponding to their intrinsic toxicity and decreased the influence of the post-treatment temperature on toxicity. The results suggest that a carbamate-detoxification mechanism, sensitive to temperature and the action of piperonyl butoxide, is present in honeybees. The significance of this mechanism deserves further consideration as it might suggest optimum times for the application of the insecticides which would prevent high losses of honeybees. © 1964 Taylor & Francis Group, LLC.",,Article,,Scopus,2-s2.0-77958486221
"GOLDSMITH T.H., WARNER L.T.","VITAMIN A IN THE VISION OF INSECTS.",1964,"The Journal of general physiology","47",,,"433","441",,28,10.1085/jgp.47.3.433,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0242278538&doi=10.1085%2fjgp.47.3.433&partnerID=40&md5=cc2dec8b327c9ab9f7bcd00d14a4dee1",,"GOLDSMITH, T.H.; WARNER, L.T.","Acetone-methanol extracts of honeybees (Apis mellifera) were chromatographed from petroleum ether on columns of aluminum oxide and magnesium oxide:celite. Vitamin A(1) was identified by the Carr-Price (antimony chloride) reaction. These experiments provide the first demonstration of vitamin A in the tissues of an insect. Like retinene, vitamin A is confined to the heads and is not found in either thoraces or abdomens. Dark-adapted bees have very little vitamin A. During light adaptation the vitamin A increases, but at the expense of retinene, which decreases. As much as 0.1 microg of vitamin A/gm of heads has been recovered from light-adapted bees. Two methods are described for demonstrating the enzymic reduction of retinene to vitamin A, using an extract of the heads of honeybees.",,Article,,Scopus,2-s2.0-0242278538
